1,Chase
166,0
196,1
109,1
140,0
156,0
197,1
145,0
153,0
174,1
130,0
151,0
159,0
109,1
94,0
143,0
196,1
146,0
191,1
164,1
196,0
189,1
141,0
126,1
170,1
162,0
144,1
124,0
179,1
144,0
171,0
178,0
154,0
141,0
153,1
160,0
167,0
151,1
158,1
176,0
164,1
184,0
158,0
139,0
151,0
