,match_id,season,venue,innings,batting_team,bowling_team,runs
1000,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,0.0
1001,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,2.0
1002,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,1.0
1003,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,0.0
1004,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,4.0
1005,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,6.0
1006,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,0.0
1007,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,1.0
1008,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,0.0
1009,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,0.0
1010,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,1.0
1011,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,1.0
1012,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,0.0
1013,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,0.0
1014,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,0.0
1015,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,1.0
1016,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,0.0
1017,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,1.0
1018,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,1.0
1019,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,1.0
1020,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,1.0
1021,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,0.0
1022,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,2.0
1023,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,1.0
1024,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,1.0
1025,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,1.0
1026,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,1.0
1027,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,1.0
1028,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,1.0
1029,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,4.0
1030,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,4.0
1031,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,1.0
1032,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,1.0
1033,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,4.0
1034,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,1.0
1035,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,0.0
1036,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,4.0
1037,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,2.0
1038,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,6.0
1039,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,1.0
1040,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,4.0
1041,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,6.0
1042,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,1.0
1043,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,1.0
1044,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,1.0
1045,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,0.0
1046,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,1.0
1047,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,0.0
1048,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,6.0
1049,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,1.0
1050,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,0.0
1051,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,4.0
1052,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,1.0
1053,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,1.0
1054,335985,2007/08,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,0.0
1055,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1056,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1057,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1058,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1059,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,4.0
1060,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,4.0
1061,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1062,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1063,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1064,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1065,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1066,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1067,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1068,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,4.0
1069,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1070,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1071,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,4.0
1072,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1073,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1074,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1075,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1076,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1077,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1078,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1079,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,4.0
1080,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1081,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,4.0
1082,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1083,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1084,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1085,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1086,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1087,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1088,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1089,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1090,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1091,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1092,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1093,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1094,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,4.0
1095,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1096,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1097,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1098,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,2.0
1099,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1100,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1101,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1102,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1103,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,2.0
1104,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,6.0
1105,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,6.0
1106,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1107,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1108,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1109,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1110,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1111,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1112,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,4.0
1113,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1114,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1115,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1116,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1117,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1118,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1119,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1120,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1121,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1122,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1123,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1124,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,4.0
1125,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1126,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1127,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,6.0
1128,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1129,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1130,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,4.0
1131,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,4.0
1132,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1133,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1134,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1135,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1136,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1137,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1138,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1139,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1140,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1141,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1142,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,2.0
1143,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1144,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1145,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1146,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,4.0
1147,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1148,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1149,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1150,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,4.0
1151,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1152,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1153,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1154,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1155,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,6.0
1156,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1157,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1158,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1159,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1160,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1161,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,6.0
1162,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1163,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1164,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1165,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,4.0
1166,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,6.0
1167,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1168,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,4.0
1169,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1170,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1171,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,2.0
1172,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1173,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1174,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
1175,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1176,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,0.0
1177,335985,2007/08,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,1.0
8248,336018,2007/08,Wankhede Stadium,1.0,Chennai Super Kings,Mumbai Indians,0.0
8249,336018,2007/08,Wankhede Stadium,1.0,Chennai Super Kings,Mumbai Indians,1.0
8250,336018,2007/08,Wankhede Stadium,1.0,Chennai Super Kings,Mumbai Indians,0.0
8251,336018,2007/08,Wankhede Stadium,1.0,Chennai Super Kings,Mumbai Indians,0.0
8252,336018,2007/08,Wankhede Stadium,1.0,Chennai Super Kings,Mumbai Indians,0.0
8253,336018,2007/08,Wankhede Stadium,1.0,Chennai Super Kings,Mumbai Indians,0.0
8254,336018,2007/08,Wankhede Stadium,1.0,Chennai Super Kings,Mumbai Indians,4.0
8255,336018,2007/08,Wankhede Stadium,1.0,Chennai Super Kings,Mumbai Indians,0.0
8256,336018,2007/08,Wankhede Stadium,1.0,Chennai Super Kings,Mumbai Indians,0.0
8257,336018,2007/08,Wankhede Stadium,1.0,Chennai Super Kings,Mumbai Indians,4.0
8258,336018,2007/08,Wankhede Stadium,1.0,Chennai Super Kings,Mumbai Indians,0.0
8259,336018,2007/08,Wankhede Stadium,1.0,Chennai Super Kings,Mumbai Indians,4.0
8260,336018,2007/08,Wankhede Stadium,1.0,Chennai Super Kings,Mumbai Indians,1.0
8261,336018,2007/08,Wankhede Stadium,1.0,Chennai Super Kings,Mumbai Indians,1.0
8262,336018,2007/08,Wankhede Stadium,1.0,Chennai Super Kings,Mumbai Indians,1.0
8263,336018,2007/08,Wankhede Stadium,1.0,Chennai Super Kings,Mumbai Indians,2.0
8264,336018,2007/08,Wankhede Stadium,1.0,Chennai Super Kings,Mumbai Indians,0.0
8265,336018,2007/08,Wankhede Stadium,1.0,Chennai Super Kings,Mumbai Indians,0.0
8266,336018,2007/08,Wankhede Stadium,1.0,Chennai Super Kings,Mumbai Indians,0.0
8267,336018,2007/08,Wankhede Stadium,1.0,Chennai Super Kings,Mumbai Indians,1.0
8268,336018,2007/08,Wankhede Stadium,1.0,Chennai Super Kings,Mumbai Indians,0.0
8269,336018,2007/08,Wankhede Stadium,1.0,Chennai Super Kings,Mumbai Indians,1.0
8270,336018,2007/08,Wankhede Stadium,1.0,Chennai Super Kings,Mumbai Indians,0.0
8271,336018,2007/08,Wankhede Stadium,1.0,Chennai Super Kings,Mumbai Indians,0.0
8272,336018,2007/08,Wankhede Stadium,1.0,Chennai Super Kings,Mumbai Indians,0.0
8273,336018,2007/08,Wankhede Stadium,1.0,Chennai Super Kings,Mumbai Indians,0.0
8274,336018,2007/08,Wankhede Stadium,1.0,Chennai Super Kings,Mumbai Indians,2.0
8275,336018,2007/08,Wankhede Stadium,1.0,Chennai Super Kings,Mumbai Indians,0.0
8276,336018,2007/08,Wankhede Stadium,1.0,Chennai Super Kings,Mumbai Indians,1.0
8277,336018,2007/08,Wankhede Stadium,1.0,Chennai Super Kings,Mumbai Indians,0.0
